stationID,DATETIMEDATA,PM25,PM10,O3,CO,NO2,SO2,WS,WD,TEMP,RH,BP,RAIN
88t,2023-10-01 10:00:00,7.0,15.0,21.0,0.08,3.0,1.0,0.8,66,29.9,63,743,0.0
88t,2023-10-01 11:00:00,7.0,12.0,25.0,0.05,2.0,1.0,0.2,338,30.9,58,743,0.0
88t,2023-10-01 12:00:00,5.0,10.0,23.0,0.04,2.0,1.0,1.0,300,32.1,54,742,0.0
88t,2023-10-02 08:00:00,10.0,22.0,10.0,0.16,4.0,1.0,0.8,17,28.3,75,744,0.0
88t,2023-10-02 09:00:00,8.0,18.0,17.0,0.11,5.0,1.0,0.7,44,29.5,66,744,0.0
88t,2023-10-02 10:00:00,9.0,16.0,24.0,0.07,4.0,1.0,0.6,91,30.1,59,744,0.0
88t,2023-10-02 11:00:00,10.0,21.0,29.0,0.11,5.0,1.0,0.2,122,30.4,58,743,0.0
88t,2023-10-02 12:00:00,12.0,23.0,30.0,0.07,3.0,1.0,0.2,246,31.8,56,742,0.0
88t,2023-10-03 08:00:00,18.0,33.0,16.0,0.13,4.0,2.0,0.2,198,28.0,70,744,0.0
88t,2023-10-03 09:00:00,21.0,44.0,27.0,0.13,5.0,1.0,0.2,86,29.4,62,744,0.0
88t,2023-10-03 10:00:00,14.0,27.0,25.0,0.07,4.0,1.0,0.4,77,30.5,55,744,0.0
88t,2023-10-03 11:00:00,13.0,35.0,26.0,0.08,4.0,1.0,0.4,103,31.4,53,743,0.0
88t,2023-10-03 12:00:00,11.0,29.0,23.0,0.07,4.0,1.0,0.6,127,32.3,49,743,0.0
88t,2023-10-04 08:00:00,19.0,33.0,23.0,0.14,5.0,1.0,0.1,67,29.8,62,744,0.0
88t,2023-10-04 09:00:00,22.0,49.0,31.0,0.14,4.0,1.0,0.3,99,30.0,60,744,0.0
88t,2023-10-04 10:00:00,22.0,45.0,33.0,0.14,4.0,1.0,0.3,105,30.4,60,744,0.0
88t,2023-10-04 11:00:00,15.0,32.0,25.0,0.1,4.0,1.0,0.4,72,31.5,57,743,0.0
88t,2023-10-04 12:00:00,12.0,25.0,25.0,0.1,4.0,1.0,0.2,78,32.5,53,742,0.0
88t,2023-10-05 08:00:00,22.0,49.0,19.0,0.21,5.0,1.0,0.4,119,28.4,71,743,0.0
88t,2023-10-05 09:00:00,14.0,33.0,25.0,0.12,5.0,1.0,0.5,125,29.8,62,744,0.0
88t,2023-10-05 10:00:00,10.0,26.0,30.0,0.09,5.0,1.0,0.5,125,31.0,57,743,0.0
88t,2023-10-05 11:00:00,12.0,27.0,33.0,0.12,5.0,1.0,0.7,82,30.9,58,743,0.0
88t,2023-10-05 12:00:00,11.0,28.0,35.0,0.1,4.0,1.0,0.3,124,31.6,56,742,0.0
88t,2023-10-06 08:00:00,10.0,25.0,11.0,0.22,6.0,1.0,0.1,129,27.6,78,744,0.0
88t,2023-10-06 09:00:00,10.0,25.0,20.0,0.18,5.0,1.0,0.9,144,28.9,71,744,0.2
88t,2023-10-06 10:00:00,9.0,17.0,22.0,0.11,5.0,1.0,0.7,155,29.7,68,744,0.0
88t,2023-10-06 11:00:00,9.0,17.0,23.0,0.09,4.0,1.0,1.0,150,29.9,66,743,0.0
88t,2023-10-06 12:00:00,8.0,16.0,20.0,0.11,5.0,1.0,0.4,121,30.1,64,742,0.0
88t,2023-10-07 08:00:00,5.0,13.0,11.0,0.11,3.0,1.0,1.0,150,23.6,91,744,0.0
88t,2023-10-07 09:00:00,4.0,11.0,12.0,0.1,4.0,1.0,0.4,162,24.3,87,745,0.0
88t,2023-10-07 10:00:00,5.0,10.0,16.0,0.09,3.0,1.0,0.5,138,26.0,80,744,0.0
88t,2023-10-07 11:00:00,5.0,11.0,19.0,0.04,3.0,1.0,0.4,137,27.0,76,744,0.0
88t,2023-10-07 12:00:00,6.0,11.0,18.0,0.06,4.0,1.0,0.6,142,27.1,76,743,0.0
88t,2023-10-08 08:00:00,4.0,7.0,15.0,0.15,5.0,1.0,0.3,133,22.9,97,745,2.2
88t,2023-10-08 09:00:00,6.0,9.0,16.0,0.17,5.0,1.0,0.2,97,23.9,93,745,0.0
88t,2023-10-08 10:00:00,5.0,8.0,16.0,0.12,4.0,1.0,0.5,149,24.6,88,745,0.0
88t,2023-10-08 11:00:00,4.0,8.0,16.0,0.09,3.0,1.0,0.7,149,25.2,86,745,0.0
88t,2023-10-08 12:00:00,5.0,9.0,21.0,0.1,3.0,1.0,0.6,147,25.8,82,744,0.0
88t,2023-10-09 08:00:00,20.0,35.0,36.0,0.34,6.0,1.0,0.4,141,26.6,70,746,0.0
88t,2023-10-09 09:00:00,21.0,38.0,39.0,0.29,6.0,1.0,0.4,154,27.5,65,746,0.0
88t,2023-10-09 10:00:00,22.0,38.0,45.0,0.26,4.0,1.0,0.3,144,28.8,60,745,0.0
88t,2023-10-09 11:00:00,21.0,37.0,46.0,0.28,5.0,1.0,0.5,147,29.5,57,745,0.0
88t,2023-10-09 12:00:00,19.0,35.0,45.0,0.29,6.0,1.0,0.7,124,29.9,57,744,0.0
88t,2023-10-10 08:00:00,26.0,43.0,38.0,0.26,6.0,1.0,0.2,199,27.1,64,746,0.0
88t,2023-10-10 09:00:00,23.0,40.0,49.0,0.28,7.0,1.0,0.5,74,28.2,57,746,0.0
88t,2023-10-10 10:00:00,20.0,33.0,49.0,0.27,8.0,1.0,1.0,78,29.1,54,746,0.0
88t,2023-10-10 11:00:00,14.0,22.0,47.0,0.26,8.0,1.0,1.4,72,30.1,51,745,0.0
88t,2023-10-10 12:00:00,13.0,21.0,43.0,0.27,10.0,1.0,0.9,58,30.4,52,745,0.0
88t,2023-10-11 08:00:00,19.0,34.0,29.0,0.27,7.0,1.0,0.1,16,26.5,64,746,0.0
88t,2023-10-11 09:00:00,16.0,30.0,35.0,0.25,5.0,1.0,0.5,57,27.5,58,747,0.0
88t,2023-10-11 10:00:00,18.0,30.0,40.0,0.24,5.0,1.0,0.6,127,28.4,56,746,0.0
88t,2023-10-11 11:00:00,16.0,29.0,43.0,0.25,6.0,1.0,0.4,74,29.3,55,746,0.0
88t,2023-10-11 12:00:00,13.0,24.0,42.0,0.25,7.0,1.0,0.3,148,29.8,56,745,0.0
88t,2023-10-12 08:00:00,25.0,47.0,37.0,0.31,6.0,1.0,0.2,80,26.7,63,747,0.0
88t,2023-10-12 09:00:00,20.0,37.0,44.0,0.2,5.0,1.0,0.1,4,27.8,58,747,0.0
88t,2023-10-12 10:00:00,19.0,31.0,44.0,0.21,6.0,1.0,0.2,63,28.5,57,747,0.0
88t,2023-10-12 11:00:00,17.0,30.0,47.0,0.21,5.0,1.0,0.2,91,29.3,55,746,0.0
88t,2023-10-12 12:00:00,15.0,29.0,48.0,0.21,5.0,1.0,0.1,99,30.0,54,746,0.0
88t,2023-10-13 08:00:00,28.0,55.0,20.0,0.48,10.0,1.0,0.2,99,25.1,75,747,0.0
88t,2023-10-13 09:00:00,22.0,45.0,24.0,0.29,8.0,1.0,0.4,143,25.1,76,747,0.0
88t,2023-10-13 10:00:00,13.0,25.0,28.0,0.2,6.0,1.0,0.3,153,25.9,72,747,0.0
88t,2023-10-13 11:00:00,14.0,26.0,34.0,0.18,4.0,1.0,0.2,146,26.2,69,746,0.0
88t,2023-10-13 12:00:00,15.0,29.0,32.0,0.17,4.0,1.0,0.2,130,26.1,71,746,0.0
88t,2023-10-14 08:00:00,14.0,28.0,19.0,0.26,4.0,1.0,0.2,19,25.6,78,745,0.0
88t,2023-10-14 09:00:00,15.0,27.0,27.0,0.21,5.0,1.0,0.1,27,26.8,71,745,0.0
88t,2023-10-14 10:00:00,13.0,20.0,37.0,0.15,3.0,1.0,0.1,111,28.3,59,745,0.0
88t,2023-10-14 11:00:00,12.0,19.0,36.0,0.15,3.0,1.0,0.3,32,29.2,58,744,0.0
88t,2023-10-14 12:00:00,12.0,17.0,,,,,0.3,30,30.0,57,743,0.0
88t,2023-10-15 08:00:00,17.0,30.0,36.0,0.21,4.0,1.0,0.2,47,28.1,60,744,0.0
88t,2023-10-15 09:00:00,16.0,29.0,42.0,0.23,4.0,1.0,0.7,50,28.8,57,744,0.0
88t,2023-10-15 10:00:00,14.0,24.0,44.0,0.24,6.0,1.0,1.2,67,29.3,54,744,0.0
88t,2023-10-15 11:00:00,16.0,29.0,,,,,0.3,76,29.2,55,744,0.0
88t,2023-10-15 12:00:00,19.0,37.0,48.0,0.23,5.0,1.0,1.1,122,29.7,51,743,0.0
88t,2023-10-16 08:00:00,26.0,45.0,29.0,0.27,6.0,1.0,0.2,313,26.4,64,745,0.0
88t,2023-10-16 09:00:00,24.0,46.0,39.0,0.24,7.0,1.0,0.3,14,27.9,55,745,0.0
88t,2023-10-16 10:00:00,22.0,43.0,,,,,0.2,35,28.6,52,745,0.0
88t,2023-10-16 11:00:00,23.0,44.0,45.0,0.24,7.0,1.0,0.3,82,28.9,53,745,0.0
88t,2023-10-16 12:00:00,20.0,40.0,48.0,0.24,7.0,1.0,0.1,67,29.8,51,744,0.0
88t,2023-10-17 08:00:00,32.0,56.0,32.0,0.29,7.0,1.0,0.2,294,26.2,66,745,0.0
88t,2023-10-17 09:00:00,33.0,59.0,,,,,0.2,297,27.4,60,745,0.0
88t,2023-10-17 10:00:00,35.0,64.0,51.0,0.27,7.0,1.0,0.4,5,28.9,52,745,0.0
88t,2023-10-17 11:00:00,33.0,63.0,54.0,0.25,5.0,1.0,0.2,333,29.9,50,745,0.0
88t,2023-10-17 12:00:00,28.0,57.0,53.0,0.26,8.0,1.0,0.4,359,30.3,49,744,0.0
88t,2023-10-18 08:00:00,44.0,62.0,,,,,0.3,341,26.7,65,745,0.0
88t,2023-10-18 09:00:00,36.0,51.0,50.0,0.25,7.0,1.0,0.2,50,28.2,56,745,0.0
88t,2023-10-18 10:00:00,37.0,55.0,55.0,0.25,6.0,1.0,0.2,13,29.8,53,745,0.0
88t,2023-10-18 11:00:00,42.0,62.0,61.0,0.25,6.0,1.0,0.2,319,30.1,51,744,0.0
88t,2023-10-18 12:00:00,43.0,65.0,63.0,0.28,7.0,1.0,0.6,13,30.9,47,743,0.0
88t,2023-10-19 08:00:00,48.0,94.0,43.0,0.44,8.0,1.0,0.3,105,26.4,72,745,0.0
88t,2023-10-19 09:00:00,41.0,76.0,50.0,0.35,7.0,1.0,0.3,87,27.4,67,745,0.0
88t,2023-10-19 10:00:00,39.0,70.0,56.0,0.31,7.0,1.0,0.3,88,27.9,66,745,0.0
88t,2023-10-19 11:00:00,35.0,61.0,53.0,0.29,6.0,1.0,0.3,91,28.8,62,744,0.0
88t,2023-10-19 12:00:00,26.0,51.0,44.0,0.25,7.0,1.0,0.2,319,30.3,56,744,0.0
88t,2023-10-20 08:00:00,39.0,60.0,26.0,0.33,6.0,1.0,0.1,131,28.3,68,746,0.0
88t,2023-10-20 09:00:00,37.0,62.0,34.0,0.25,4.0,1.0,0.2,162,29.4,63,746,0.0
88t,2023-10-20 10:00:00,31.0,54.0,36.0,0.26,6.0,1.0,0.4,77,30.2,59,745,0.0
88t,2023-10-20 11:00:00,29.0,45.0,35.0,0.24,4.0,1.0,0.2,65,31.5,55,745,0.0
88t,2023-10-20 12:00:00,26.0,42.0,38.0,0.24,5.0,1.0,0.5,66,31.8,54,744,0.0
88t,2023-10-21 08:00:00,17.0,30.0,38.0,0.25,5.0,1.0,1.4,76,26.3,52,747,0.0
88t,2023-10-21 09:00:00,18.0,32.0,42.0,0.26,7.0,1.0,1.6,82,27.3,49,747,0.0
88t,2023-10-21 10:00:00,21.0,36.0,45.0,0.25,8.0,1.0,1.4,81,28.1,47,747,0.0
88t,2023-10-21 11:00:00,22.0,36.0,48.0,0.24,7.0,1.0,0.6,55,29.1,46,747,0.0
88t,2023-10-21 12:00:00,16.0,30.0,49.0,0.25,6.0,1.0,1.1,87,29.6,44,746,0.0
88t,2023-10-22 08:00:00,21.0,42.0,36.0,0.26,6.0,4.0,0.1,215,25.4,62,748,0.0
88t,2023-10-22 09:00:00,22.0,43.0,45.0,0.26,5.0,2.0,0.1,118,26.5,56,748,0.0
88t,2023-10-22 10:00:00,24.0,47.0,48.0,0.26,5.0,1.0,0.1,117,27.6,53,748,0.0
88t,2023-10-22 11:00:00,18.0,40.0,48.0,0.24,5.0,1.0,0.2,105,28.9,50,747,0.0
88t,2023-10-22 12:00:00,15.0,36.0,50.0,0.23,4.0,1.0,0.3,77,29.8,48,746,0.0
88t,2023-10-23 08:00:00,19.0,31.0,30.0,0.32,5.0,1.0,0.2,151,26.3,66,747,0.0
88t,2023-10-23 09:00:00,17.0,28.0,37.0,0.29,6.0,1.0,0.4,121,27.2,60,747,0.0
88t,2023-10-23 10:00:00,14.0,26.0,40.0,0.26,6.0,1.0,0.2,105,28.2,57,747,0.0
88t,2023-10-23 11:00:00,14.0,33.0,45.0,0.24,5.0,1.0,0.3,158,29.3,56,746,0.0
88t,2023-10-23 12:00:00,11.0,28.0,44.0,0.24,4.0,1.0,0.3,185,30.4,54,745,0.0
88t,2023-10-24 08:00:00,26.0,59.0,12.0,0.76,13.0,1.0,0.2,119,24.7,81,747,0.0
88t,2023-10-24 09:00:00,20.0,49.0,22.0,0.41,9.0,1.0,0.1,69,25.7,72,747,0.0
88t,2023-10-24 10:00:00,13.0,27.0,23.0,0.27,8.0,1.0,0.8,12,26.6,69,746,0.0
88t,2023-10-24 11:00:00,12.0,27.0,26.0,0.25,10.0,1.0,0.3,7,26.6,68,745,0.0
88t,2023-10-24 12:00:00,8.0,16.0,29.0,0.16,4.0,1.0,0.1,190,27.2,65,744,0.0
89t,2023-08-01 08:00:00,9.0,23.0,16.0,0.45,7.0,4.0,2.5,213,29.1,80,756,0.0
89t,2023-08-01 09:00:00,10.0,20.0,24.0,0.4,4.0,4.0,2.8,215,31.4,72,756,0.0
89t,2023-08-01 10:00:00,11.0,17.0,22.0,0.37,2.0,1.0,2.7,245,33.3,64,756,0.0
89t,2023-08-01 11:00:00,8.0,16.0,21.0,0.37,2.0,1.0,2.3,259,34.6,60,756,0.0
89t,2023-08-01 12:00:00,6.0,15.0,22.0,0.35,2.0,1.0,2.4,240,35.1,57,755,0.0
89t,2023-08-02 08:00:00,12.0,28.0,14.0,0.46,6.0,5.0,2.1,199,29.3,80,757,0.0
89t,2023-08-02 09:00:00,14.0,35.0,21.0,0.4,3.0,3.0,2.7,221,31.8,70,757,0.0
89t,2023-08-02 10:00:00,17.0,28.0,24.0,0.36,2.0,2.0,2.6,244,33.3,63,757,0.0
89t,2023-08-02 11:00:00,16.0,26.0,25.0,0.36,2.0,2.0,3.1,253,34.3,59,757,0.0
89t,2023-08-02 12:00:00,14.0,22.0,24.0,0.38,3.0,2.0,1.9,267,33.6,63,756,0.0
89t,2023-08-03 08:00:00,16.0,37.0,16.0,0.41,3.0,4.0,2.1,251,31.4,69,757,0.0
89t,2023-08-03 09:00:00,16.0,33.0,18.0,0.36,2.0,3.0,3.1,254,32.6,64,757,0.0
89t,2023-08-03 10:00:00,18.0,29.0,18.0,0.35,2.0,2.0,2.9,257,33.0,63,756,0.0
89t,2023-08-03 11:00:00,16.0,28.0,21.0,0.35,2.0,2.0,3.1,274,34.2,59,756,0.0
89t,2023-08-03 12:00:00,16.0,32.0,22.0,0.34,1.0,2.0,3.2,277,35.1,56,756,0.0
89t,2023-08-04 08:00:00,16.0,30.0,16.0,0.43,5.0,3.0,0.7,252,32.5,64,758,0.0
89t,2023-08-04 09:00:00,18.0,26.0,18.0,0.37,2.0,2.0,1.9,244,33.4,61,758,0.0
89t,2023-08-04 10:00:00,17.0,25.0,20.0,0.35,1.0,2.0,2.3,261,34.5,57,758,0.0
89t,2023-08-04 11:00:00,14.0,32.0,23.0,0.35,2.0,2.0,3.0,254,35.5,53,758,0.0
89t,2023-08-04 12:00:00,12.0,30.0,25.0,0.36,2.0,2.0,3.4,250,36.1,51,757,0.0
89t,2023-08-05 08:00:00,25.0,41.0,20.0,0.42,4.0,4.0,2.0,235,31.6,64,759,0.0
89t,2023-08-05 09:00:00,26.0,39.0,23.0,0.36,3.0,2.0,2.3,226,33.2,58,759,0.0
89t,2023-08-05 10:00:00,23.0,34.0,21.0,0.34,2.0,2.0,2.8,237,34.3,54,759,0.0
89t,2023-08-05 11:00:00,21.0,32.0,23.0,0.35,1.0,2.0,3.4,248,35.0,51,758,0.0
89t,2023-08-05 12:00:00,19.0,28.0,24.0,0.35,2.0,2.0,3.2,246,35.9,50,758,0.0
89t,2023-08-06 08:00:00,20.0,31.0,16.0,0.46,4.0,3.0,0.9,270,30.7,70,758,0.0
89t,2023-08-06 09:00:00,20.0,36.0,22.0,0.38,2.0,2.0,1.1,293,33.2,61,758,0.0
89t,2023-08-06 10:00:00,15.0,29.0,28.0,0.4,3.0,1.0,0.7,316,34.6,56,757,0.0
89t,2023-08-06 11:00:00,14.0,26.0,23.0,0.36,3.0,2.0,0.9,260,36.1,53,757,0.0
89t,2023-08-06 12:00:00,19.0,34.0,23.0,0.35,2.0,2.0,3.0,239,36.2,51,756,0.0
89t,2023-08-07 08:00:00,20.0,41.0,14.0,0.58,7.0,4.0,0.3,276,30.7,72,757,0.0
89t,2023-08-07 09:00:00,20.0,38.0,21.0,0.48,6.0,3.0,0.2,283,33.1,63,757,0.0
89t,2023-08-07 10:00:00,18.0,34.0,30.0,0.41,4.0,2.0,0.2,240,34.6,58,756,0.0
89t,2023-08-07 11:00:00,16.0,29.0,23.0,0.38,2.0,1.0,1.1,278,35.5,56,756,0.0
89t,2023-08-07 12:00:00,16.0,31.0,22.0,,2.0,,2.2,256,35.6,53,755,0.0
89t,2023-08-08 08:00:00,22.0,48.0,17.0,0.44,4.0,4.0,1.4,248,31.2,71,757,0.0
89t,2023-08-08 09:00:00,19.0,36.0,20.0,0.32,2.0,2.0,2.3,243,32.9,63,757,0.0
89t,2023-08-08 10:00:00,22.0,32.0,20.0,0.3,1.0,2.0,2.9,254,33.5,59,757,0.0
89t,2023-08-08 11:00:00,21.0,29.0,21.0,,1.0,,2.9,258,34.3,55,757,0.0
89t,2023-08-08 12:00:00,17.0,28.0,21.0,0.3,,2.0,3.4,250,34.3,58,756,0.0
89t,2023-08-09 08:00:00,21.0,40.0,17.0,0.49,6.0,4.0,0.3,270,31.5,68,758,0.0
89t,2023-08-09 09:00:00,18.0,34.0,25.0,0.46,7.0,3.0,0.6,75,33.9,60,758,0.0
89t,2023-08-09 10:00:00,23.0,50.0,31.0,,3.0,,0.1,65,35.6,53,758,0.0
89t,2023-08-09 11:00:00,27.0,55.0,34.0,0.32,,2.0,0.6,217,36.4,51,757,0.0
89t,2023-08-09 12:00:00,22.0,44.0,,0.31,2.0,2.0,0.9,310,36.9,49,757,0.0
89t,2023-08-10 08:00:00,10.0,28.0,14.0,0.47,4.0,5.0,1.1,201,29.7,75,758,0.0
89t,2023-08-10 09:00:00,12.0,26.0,24.0,,4.0,,0.6,235,32.8,64,758,0.0
89t,2023-08-10 10:00:00,14.0,28.0,26.0,0.19,,1.0,0.5,247,34.8,56,758,0.0
89t,2023-08-10 11:00:00,13.0,27.0,,0.19,2.0,,1.2,296,35.2,55,757,0.0
89t,2023-08-10 12:00:00,13.0,23.0,25.0,0.19,3.0,1.0,1.2,275,35.9,54,757,0.0
89t,2023-08-11 08:00:00,17.0,31.0,13.0,,5.0,,0.4,268,30.4,74,757,0.0
89t,2023-08-11 09:00:00,16.0,30.0,23.0,0.29,,2.0,0.8,318,32.5,67,757,0.0
89t,2023-08-11 10:00:00,16.0,26.0,,0.26,4.0,,0.8,320,34.5,59,757,0.0
89t,2023-08-11 11:00:00,17.0,31.0,23.0,0.19,2.0,,1.3,246,35.0,55,756,0.0
89t,2023-08-11 12:00:00,17.0,24.0,21.0,0.18,2.0,1.0,2.1,276,35.3,55,756,0.0
89t,2023-08-12 08:00:00,18.0,27.0,17.0,0.24,,3.0,1.8,246,32.0,66,757,0.0
89t,2023-08-12 09:00:00,16.0,27.0,,0.19,2.0,1.0,1.8,246,33.7,61,757,0.0
89t,2023-08-12 10:00:00,11.0,22.0,20.0,0.18,2.0,1.0,1.7,263,34.5,58,756,0.0
89t,2023-08-12 11:00:00,10.0,18.0,21.0,0.18,2.0,1.0,1.6,250,35.4,55,756,0.0
89t,2023-08-12 12:00:00,14.0,17.0,22.0,0.19,2.0,1.0,2.1,255,35.6,55,755,0.0
89t,2023-08-13 08:00:00,15.0,29.0,,0.28,3.0,4.0,0.8,239,30.7,73,756,0.0
89t,2023-08-13 09:00:00,21.0,31.0,17.0,0.2,2.0,2.0,1.2,236,32.9,64,756,0.0
89t,2023-08-13 10:00:00,18.0,29.0,18.0,0.18,2.0,1.0,0.2,253,34.8,57,756,0.0
89t,2023-08-13 11:00:00,15.0,24.0,20.0,0.2,2.0,1.0,1.0,264,35.6,56,756,0.0
89t,2023-08-13 12:00:00,14.0,21.0,19.0,0.2,2.0,1.0,1.4,294,35.6,56,755,0.0
89t,2023-08-14 08:00:00,11.0,31.0,14.0,0.25,2.0,3.0,1.3,284,30.3,75,756,0.0
89t,2023-08-14 09:00:00,13.0,25.0,17.0,0.21,2.0,2.0,1.2,263,32.0,68,757,0.0
89t,2023-08-14 10:00:00,12.0,20.0,19.0,0.19,1.0,1.0,1.8,222,33.8,61,756,0.0
89t,2023-08-14 11:00:00,12.0,17.0,20.0,0.18,1.0,,1.5,268,34.9,57,756,0.0
89t,2023-08-14 12:00:00,10.0,15.0,20.0,0.21,3.0,1.0,1.2,323,33.3,65,755,6.0
89t,2023-08-15 08:00:00,11.0,28.0,14.0,0.3,4.0,3.0,0.5,317,29.8,74,757,0.0
89t,2023-08-15 09:00:00,13.0,30.0,18.0,0.24,4.0,2.0,0.1,279,31.9,66,757,0.0
89t,2023-08-15 10:00:00,11.0,24.0,20.0,0.19,2.0,1.0,1.5,262,32.8,61,757,0.0
89t,2023-08-15 11:00:00,11.0,21.0,23.0,0.2,2.0,1.0,1.5,258,34.8,56,756,0.0
89t,2023-08-15 12:00:00,11.0,24.0,21.0,0.18,2.0,1.0,2.4,241,35.1,56,756,0.0
89t,2023-08-16 08:00:00,15.0,26.0,16.0,0.68,6.0,,0.4,194,31.1,67,757,0.0
89t,2023-08-16 09:00:00,16.0,22.0,17.0,0.17,3.0,,1.8,227,32.1,63,757,0.0
89t,2023-08-16 10:00:00,15.0,22.0,18.0,0.17,2.0,,1.6,258,31.8,66,757,0.0
89t,2023-08-16 11:00:00,17.0,25.0,21.0,0.17,2.0,,1.2,287,33.1,61,757,0.0
89t,2023-08-16 12:00:00,15.0,21.0,23.0,0.17,2.0,,1.2,309,34.7,56,756,0.0
89t,2023-08-17 08:00:00,12.0,23.0,7.0,0.38,8.0,,1.3,190,28.5,79,757,0.0
89t,2023-08-17 09:00:00,16.0,30.0,16.0,0.22,4.0,,0.8,247,31.1,70,757,0.0
89t,2023-08-17 10:00:00,15.0,27.0,20.0,,3.0,,0.9,280,32.7,65,757,0.0
89t,2023-08-17 11:00:00,19.0,35.0,21.0,,1.0,,1.0,313,34.2,58,757,0.0
89t,2023-08-17 12:00:00,19.0,29.0,,,,,1.3,305,34.9,56,756,0.0
89t,2023-08-18 08:00:00,17.0,33.0,18.0,0.2,5.0,,1.0,259,30.9,70,756,0.0
89t,2023-08-18 09:00:00,19.0,38.0,24.0,0.15,3.0,,1.1,328,33.1,61,756,0.0
89t,2023-08-18 10:00:00,17.0,34.0,30.0,0.15,4.0,,1.0,21,35.6,52,755,0.0
89t,2023-08-18 11:00:00,14.0,28.0,30.0,0.14,3.0,,0.3,343,35.5,52,755,0.0
89t,2023-08-18 12:00:00,13.0,26.0,30.0,0.13,3.0,,1.0,299,36.0,52,755,0.0
89t,2023-08-19 08:00:00,19.0,36.0,11.0,0.45,10.0,1.0,0.1,280,29.7,77,755,0.0
89t,2023-08-19 09:00:00,21.0,43.0,24.0,0.21,5.0,1.0,0.8,186,32.9,62,755,0.0
89t,2023-08-19 10:00:00,19.0,40.0,27.0,0.14,3.0,1.0,0.5,275,34.8,55,755,0.0
89t,2023-08-19 11:00:00,16.0,31.0,33.0,0.15,4.0,1.0,1.0,14,36.4,50,755,0.0
89t,2023-08-19 12:00:00,14.0,28.0,31.0,0.15,4.0,1.0,2.0,359,36.8,49,754,0.0
89t,2023-08-20 08:00:00,20.0,39.0,13.0,0.31,5.0,1.0,0.7,229,30.2,76,755,0.0
89t,2023-08-20 09:00:00,23.0,40.0,18.0,0.2,3.0,1.0,1.0,288,32.1,69,755,0.0
89t,2023-08-20 10:00:00,20.0,33.0,24.0,0.17,2.0,1.0,0.4,261,33.8,60,755,0.0
89t,2023-08-20 11:00:00,16.0,28.0,26.0,0.16,2.0,1.0,0.3,227,35.3,55,755,0.0
89t,2023-08-20 12:00:00,15.0,28.0,30.0,0.2,3.0,1.0,0.2,330,36.4,53,754,0.0
89t,2023-08-21 08:00:00,23.0,40.0,13.0,0.3,7.0,1.0,0.1,277,30.0,74,755,0.0
89t,2023-08-21 09:00:00,21.0,37.0,25.0,0.19,6.0,1.0,0.6,306,32.3,65,756,0.0
89t,2023-08-21 10:00:00,19.0,31.0,27.0,0.12,3.0,1.0,0.8,315,34.7,57,755,0.0
89t,2023-08-21 11:00:00,19.0,32.0,30.0,0.14,4.0,1.0,0.8,270,35.1,56,755,0.0
89t,2023-08-21 12:00:00,14.0,34.0,24.0,0.1,2.0,1.0,1.8,254,35.4,54,755,0.0
89t,2023-08-22 08:00:00,17.0,32.0,19.0,0.27,6.0,1.0,1.0,356,30.5,75,756,0.0
89t,2023-08-22 09:00:00,19.0,35.0,29.0,0.2,5.0,,0.4,61,33.2,63,756,0.0
89t,2023-08-22 10:00:00,16.0,35.0,38.0,0.19,4.0,,0.8,354,34.6,57,756,0.0
89t,2023-08-22 11:00:00,14.0,29.0,40.0,0.19,5.0,,0.6,343,35.8,54,755,0.0
89t,2023-08-22 12:00:00,11.0,24.0,34.0,0.18,6.0,1.0,1.1,59,35.7,56,755,0.0
89t,2023-08-23 08:00:00,13.0,31.0,10.0,0.33,7.0,1.0,0.6,245,27.8,80,757,0.0
89t,2023-08-23 09:00:00,19.0,35.0,21.0,0.19,4.0,1.0,1.0,248,30.9,63,757,0.0
89t,2023-08-23 10:00:00,17.0,27.0,22.0,0.1,2.0,1.0,2.4,249,33.0,43,756,0.0
89t,2023-08-23 11:00:00,13.0,22.0,22.0,0.11,2.0,1.0,2.1,236,33.6,41,756,0.0
89t,2023-08-23 12:00:00,11.0,19.0,25.0,0.12,3.0,1.0,2.5,244,34.0,43,755,0.0
89t,2023-08-24 08:00:00,13.0,32.0,17.0,0.18,4.0,1.0,0.8,288,29.4,62,756,0.0
89t,2023-08-24 09:00:00,18.0,29.0,26.0,0.14,3.0,1.0,1.0,321,31.8,53,757,0.0
89t,2023-08-24 10:00:00,20.0,36.0,27.0,0.1,2.0,1.0,0.8,284,33.3,47,756,0.0
89t,2023-08-24 11:00:00,17.0,29.0,23.0,0.08,2.0,1.0,1.1,237,34.2,43,756,0.0
89t,2023-08-24 12:00:00,13.0,26.0,23.0,0.07,2.0,1.0,2.4,238,34.8,39,755,0.0
89t,2023-08-25 08:00:00,8.0,21.0,13.0,0.23,5.0,1.0,0.2,292,28.8,72,756,0.0
89t,2023-08-25 09:00:00,15.0,27.0,22.0,0.16,4.0,1.0,0.7,252,30.7,61,756,0.0
89t,2023-08-25 10:00:00,17.0,29.0,26.0,0.16,4.0,1.0,0.8,336,32.8,51,756,0.0
89t,2023-08-25 11:00:00,13.0,24.0,31.0,0.14,3.0,1.0,0.9,334,34.2,44,756,0.0
89t,2023-08-25 12:00:00,10.0,20.0,32.0,0.13,3.0,1.0,1.8,349,34.6,42,755,0.0
